PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00pny,3r2rk/p3b2p/2n2p2/2pnNPPq/1p1p3P/3P1Q2/PPP3B1/R1B1R1K1 b - - 0 24,h5h4 e5f7 h8g7 e1e4,2617,100,82,147,crushing fork master middlegame short,https://lichess.org/dxcSKEfa/black#48,
00pqF,4R3/R6p/Pp1q2pk/1Pp2r2/3r4/3P1p1P/2P2PK1/4Q3 w - - 0 43,g2h1 d4h4 e1e3 d6f4 e3f4 f5f4 h1g1 h4h3 e8e4 f4f5 e4g4 f5e5 g1f1 e5e2 g4g3 h3h1,2479,90,72,41,advantage defensiveMove endgame master quietMove veryLong,https://lichess.org/lQ3NULlh#85,
00puq,4r3/1k3pbp/1pp1q3/p3Npp1/P2P2n1/2PQ4/1P3PPP/2N1R1K1 w - - 6 33,e5f3 e6e1 f3e1 e8e1 d3f1 e1f1,830,99,96,559,crushing fork long middlegame,https://lichess.org/mp138SCG#65,
00pzK,3r4/p1P1kppp/4pn2/qB2B3/4P3/2N4P/PP3PP1/3R2K1 b - - 0 22,d8c8 e5d6,1285,260,52,38,mate mateIn1 middlegame oneMove,https://lichess.org/r94BLWu7/black#44,
00q4p,2Q5/p4pk1/3p2pp/8/3qP3/5P2/1r4PP/3R3K w - - 2 30,d1d4 b2b1 c8c1 b1c1 d4d1 c1d1,459,93,89,187,backRankMate endgame long mate mateIn3 queenRookEndgame,https://lichess.org/a7seOg2z#59,
00q6t,q2r2k1/5pbp/p5p1/1p6/2pP1P2/P1N1P1Pb/1P1B1R1P/1Q4K1 b - - 4 21,d8d4 e3d4 g7d4 b1e4 a8e4 c3e4,1991,75,88,202,crushing long middlegame,https://lichess.org/elTDSfzq/black#42,
00q7m,5k2/7q/4Q3/1p6/6P1/8/6K1/8 w - - 1 62,e6f5 h7f5 g4f5 b5b4 g2f1 b4b3 f1e1 b3b2,1388,80,95,21321,advancedPawn crushing endgame queenEndgame quietMove veryLong,https://lichess.org/Upkn0VQ1#123,
00q8C,1rb3k1/p2q2bp/2p4r/2P1p1p1/3pPp2/1P1P1P2/PB1NN1nP/1R2QRK1 w - - 0 22,g1g2 d7h3 g2g1 h3h2,838,105,95,614,mate mateIn2 middlegame short,https://lichess.org/yArItGfX#43,
00qFT,8/8/2B4p/3nk1p1/P3p3/7P/8/6K1 w - - 0 41,c6d5 e5d5 g1f2 h6h5 f2e3 g5g4 h3g4 h5h4 a4a5 h4h3 a5a6 d5c6 a6a7 c6b7 a7a8r b7a8,2451,81,97,145,crushing endgame quietMove veryLong,https://lichess.org/TQpdTR2b#81,
00qHr,8/5p2/p3pkpn/N7/P4P2/3RP1K1/r4P1P/8 w - - 1 36,d3d6 h6f5 g3f3 f5d6,848,76,68,129,advantage endgame fork master short,https://lichess.org/AFnU6OzI#71,
00qJM,2R5/p4ppk/1p6/6Q1/8/7P/q4PPK/4r3 b - - 0 35,a2e6 g5h5 e6h6 h5f7,2052,75,88,612,crushing deflection endgame short,https://lichess.org/vYicdpKj/black#70,
00qMd,4r1kb/3q1p1p/1p1p1PpB/p2P4/2Pp4/6Q1/1P4PP/5RK1 b - - 2 26,e8e3 h6e3 d4e3 g3e3,1596,75,45,119,crushing endgame short,https://lichess.org/Q8kfKCl5/black#52,
00qX2,1r2r2k/Q1R4p/4q1p1/4Bb2/8/8/PP3PPP/3R2K1 b - - 0 28,e6e5 c7h7 h8g8 a7f7,1263,80,92,1004,mate mateIn2 middlegame short,https://lichess.org/aDxQAOeN/black#56,
00qb9,8/8/3k4/1p6/1Pp1K3/2P5/8/8 b - - 2 54,d6c6 e4e5 c6d7 e5d5,1839,77,93,1007,crushing endgame pawnEndgame short,https://lichess.org/a0ho1XtX/black#108,
00qhV,3r4/1p2k3/2p2pn1/N3p1p1/P3P1Pp/2Pn1P2/1P2K2P/R1B5 w - - 1 21,a5b7 d3c1 a1c1 g6f4,2070,75,80,192,advantage endgame master masterVsMaster short,https://lichess.org/tCkPnOr2#41,
00qmI,4k3/3n3P/p2PN1K1/8/1p6/2b5/8/8 b - - 0 51,b4b3 e6g7 c3g7 g6g7,1674,76,100,668,crushing endgame short,https://lichess.org/OTzPjgtI/black#102,
00qoE,1n1q2rk/p3b1p1/1pr1p1RB/2p1P3/4N3/2PP1N1P/P3B2K/6R1 b - - 0 28,g7h6 g6h6,1257,75,100,1619,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/wVq7oLvw/black#56,
00qpU,6k1/5p1p/p5p1/3b4/1pqN1Q2/4R3/PP4PK/2r5 b - - 3 36,c1f1 e3e8 g8g7 d4f5 g7f6 f4e5,2256,85,64,61,crushing endgame long,https://lichess.org/O1NHch2x/black#72,
00r2f,5rk1/pp3rp1/4R2p/b2Q4/3P4/5P1P/PP2R1Bq/5K2 w - - 7 31,d5a5 f7f3 f1e1 h2g1 e1d2 g1d4,1408,131,75,29,crushing exposedKing long middlegame,https://lichess.org/S2KeeA61#61,
00rAM,3rr1k1/1p3pq1/p1n1b2p/2b3p1/Q7/P2BPNB1/1P3PPP/R2R2K1 w - - 0 20,b2b4 d8d3 d1d3 g7a1,1743,75,88,2533,advantage deflection middlegame short,https://lichess.org/tkkuVJDA#39,
00rB5,2r3k1/4pp2/3p1bp1/1p6/1Pr1P1Q1/P3q1P1/6BP/1R2R2K b - - 4 23,c4c1 g4c8 c1c8 e1e3,1599,74,96,25958,crushing master middlegame short,https://lichess.org/VEaD7zl9/black#46,
00rCs,3r3k/R5pp/5p2/2pN4/4P3/4n1qP/PPP3P1/5Q1K w - - 2 29,f1f3 g3e1 h1h2 e3f1 f3f1 e1f1,1358,76,94,4296,advantage endgame long,https://lichess.org/3pRiqgSJ#57,
00rFc,8/1p6/1k4K1/7p/7P/5P2/8/8 b - - 0 50,b6c5 f3f4 c5d6 f4f5,1603,77,94,432,crushing defensiveMove endgame pawnEndgame quietMove short,https://lichess.org/evWDUDoX/black#100,
00rIF,1r6/p7/1p3k1K/P2p2pR/2p5/2P3P1/2P3P1/1R6 w - - 3 36,h5g5 b8h8,616,91,88,605,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/aOqnitxA#71,
00rL0,5q2/3r4/P1k2p1p/1p2pNp1/2b1P1P1/2P2P1P/3r2BK/R5Q1 b - - 4 40,f8c5 g1c5 c6c5 a6a7 d7a7 a1a7 c4f1 f5e3 f1g2 e3g2,1700,76,94,3785,advancedPawn advantage middlegame veryLong,https://lichess.org/5qUAn2Jj/black#80,
00rNc,1q5r/p3kpp1/2Q1p2p/3pP2P/2n3P1/2N2P2/PrP5/K3R1NR w - - 0 26,g1e2 b2a2 c3a2 b8b2,1492,77,95,24532,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/nyOQHpNP#51,
00rTX,3r2k1/pp3ppp/4p3/2N5/7q/1Q3P2/PP1r2PP/3RR2K w - - 3 24,d1d2 h4e1,986,93,88,777,backRankMate endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/MCnmXb6q#47,
00rYm,2r3k1/R4pp1/1p2p2p/1q2P3/3Pp3/1p2P2P/5QP1/6K1 b - - 1 34,b3b2 f2f7 g8h8 f7g7,1039,76,87,211,endgame mate mateIn2 short,https://lichess.org/qW5kfHMk/black#68,
00rYo,8/p1p4p/6p1/2p2k2/2Pb4/1P3P1K/P2RN2P/6r1 b - - 9 35,g1f1 e2g3 f5f4 g3f1,1127,87,94,3170,crushing endgame fork master masterVsMaster short,https://lichess.org/vcRYB6lg/black#70,
00rZx,5r1k/2p2Bpp/p7/1p2p3/8/3R4/PP3PKP/4q3 b - - 1 32,f8f7 d3d8 f7f8 d8f8,400,110,74,207,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/iBQYpJsz/black#64,
00rcR,6k1/1p2pp1p/p2p2p1/3P4/3BP3/P4P2/P5PP/2n3K1 w - - 0 23,d4c3 c1e2 g1f1 e2c3,740,92,90,374,crushing endgame fork master short,https://lichess.org/JzaWNWUv#45,
00reB,4rrk1/pb4pp/1pq2p2/4p3/1BPb4/3P3P/P3QPPN/1R2R1K1 w - - 0 24,b4f8 c6g2,1030,97,88,21,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/DXolHS5L#47,
00rhJ,2r2rk1/pb3ppp/1p4q1/4P3/3P4/P7/BP2Q1PP/4RR1K w - - 1 21,e5e6 c8c2 e6f7 g8h8,1918,75,88,286,advantage defensiveMove middlegame short,https://lichess.org/MpURgVDM#41,
00rnW,4r1k1/1rp2ppp/5q2/2p5/8/P2P4/R2Q1PPP/2R3K1 w - - 6 24,c1c5 b7b1 c5c1 e8e2 d2e2 b1c1,2604,92,91,192,crushing deflection endgame long pin,https://lichess.org/UpjEipzv#47,
00rqm,2r2r1k/3b3n/p6q/1p1nN3/7P/3P2Q1/PPP2P2/1K4RR b - - 0 30,d7f5 g3g8 f8g8 e5f7,1774,74,96,7062,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/v9qNACJc/black#60,
00rwh,5k2/2p5/r1PpQp2/1pN1p1b1/1P2P1p1/r5Pq/5P2/R2R2K1 w - - 2 37,c5a6 a3g3 f2g3 g5e3,1617,76,74,395,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/Nn5tP5gN#73,
00rx9,3k2q1/pp3pN1/2b5/2pp2Q1/6n1/3P1N2/PbP2PPP/5K2 b - - 3 26,b2f6 g7e6 d8e7 g5g8,1329,78,93,2147,crushing discoveredAttack middlegame short,https://lichess.org/i2mJkkQL/black#52,
00ryU,4r1k1/8/2PP1bp1/p7/1p5p/1P2p3/4K2B/8 b - - 0 40,g6g5 d6d7 e8d8 c6c7 d8d7 c7c8q,1399,138,69,8,advancedPawn advantage endgame long promotion,https://lichess.org/aKt8hwuq/black#80,
00rzv,2k3rr/1pp1n3/p2qp1Bp/3p3Q/8/2N1P2P/PPPP2Rb/R1B2K2 w - - 0 24,g6f7 g8g2 f1g2 d6g3,1038,76,87,631,advantage attraction middlegame short,https://lichess.org/3uLKPpMH#47,
00s9L,2r1r1k1/5pp1/Rb3q1p/1p2p3/3pP3/1N1P1PP1/3Q1P2/2R3K1 b - - 0 25,f6d8 c1c8 d8c8 a6b6,1142,78,87,878,advantage middlegame short,https://lichess.org/QuuF4iDz/black#50,
00s9T,8/8/p5pp/2k5/2p4P/2K2P2/P5P1/8 w - - 0 41,g2g4 g6g5 h4g5 h6g5,2127,77,89,1180,crushing endgame pawnEndgame short,https://lichess.org/7CRQFCUf#81,
00sBK,3r2k1/p4p1p/1p3qp1/3B1b2/8/1Qr1PP1P/P2R1KP1/7R w - - 0 23,d5f7 g8g7 b3c3 f6c3,1829,75,85,82,advantage defensiveMove middlegame short,https://lichess.org/nMNDAjGq#45,
00sCv,8/8/1p5p/p1k5/P3K3/1P5P/8/8 w - - 1 49,e4f5 c5b4 f5g6 b4b3 g6h6 b3a4,1086,86,86,361,crushing endgame long pawnEndgame,https://lichess.org/aUCW3BUV#97,
00sDQ,2r2rk1/5p2/1pn1pPp1/1B1pP3/5q2/4b2R/1B4QP/R6K b - - 3 31,f4f2 g2f2 e3f2 a1f1,2617,89,70,104,advantage master middlegame short,https://lichess.org/eDAqXjpA/black#62,
00sKJ,8/1P2pk2/R7/N1b2pp1/8/3K2P1/1r4P1/8 b - - 2 40,c5d6 a6d6 e7d6 a5c6 b2b7 c6d8 f7f6 d8b7,2258,78,92,426,crushing endgame fork quietMove sacrifice veryLong,https://lichess.org/fldTxHoO/black#80,
00sKo,5rk1/pR4bp/q2p4/3Ppn1p/4Q3/4B2P/5PP1/5RK1 w - - 1 24,b7a7 a6f1 g1f1 f5g3 f1e1 g3e4,1686,74,94,466,advantage attraction long middlegame pin sacrifice,https://lichess.org/EGRQ04CN#47,
00sMq,5rk1/4r1p1/p3pnQp/3pN1p1/P1pPq3/2P2R1P/1P4P1/5R1K b - - 9 29,e7b7 f3f6 f8f6 f1f6 e4g6 f6g6,1973,130,50,9,advantage long middlegame pin,https://lichess.org/yoPm8nyi/black#58,
00sO1,1k1r4/pp3pp1/2p1p3/4b3/P3n1P1/8/KPP2PN1/3rBR1R b - - 2 31,b8c7 e1a5 b7b6 f1d1,901,93,85,382,advantage discoveredAttack master middlegame short,https://lichess.org/vsfFkG0s/black#62,
00sQw,8/8/2bk4/p3pB2/5P1p/P2KP3/8/8 w - - 1 40,d3c4 e5f4 e3f4 c6d7 f5d7 d6d7,2253,87,91,746,bishopEndgame crushing endgame long,https://lichess.org/b3xSt9cD#79,
00sTO,4rk2/pp3pRp/3p1P2/2pP3q/2P4r/6Q1/PP3P1P/7K b - - 2 28,h5d1 h1g2 d1g4 g7g4 h4g4 g3g4,1403,76,94,3651,crushing endgame long,https://lichess.org/iOcIh2s8/black#56,
00sXv,8/r4pp1/2k1p2p/8/p2PP3/2K2PP1/6P1/1R6 w - - 1 35,c3b4 a7b7 b4a4 b7b1,1121,77,75,104,crushing endgame rookEndgame short skewer,https://lichess.org/zR7ytIpT#69,
00sco,r2q1rk1/pp2bp1b/2p1p2Q/3nP2N/2B5/2P5/PP3PPP/R3R1K1 b - - 2 20,e7g5 h6g7,1154,148,0,15,mate mateIn1 middlegame oneMove,https://lichess.org/4HkYGyHF/black#40,
00sd6,r2brk1Q/pp3pp1/1q1pb1n1/1Bp1p1P1/4P3/P1PPBN2/5P2/1R2K2R b K - 10 26,g6h8 h1h8 f8e7 h8e8,1118,82,94,495,mate mateIn2 middlegame short,https://lichess.org/970jZM32/black#52,
00slf,1k2Rr2/p1pp4/1p1b4/3Q1pP1/qP3P2/2P4P/6K1/4R3 b - - 5 41,f8e8 e1e8,998,165,0,14,endgame mate mateIn1 oneMove,https://lichess.org/HpuY1k0j/black#82,
00slx,8/6r1/3kpRp1/6Pp/3K1P1P/8/8/8 b - - 0 61,d6e7 d4e5 g7g8 f6e6 e7f7 f4f5,2095,75,93,10599,crushing endgame long rookEndgame,https://lichess.org/usaxh789/black#122,
00sw5,3r2k1/1p3pp1/pq1b3p/3P4/P7/3Q1N2/1r3PPP/R2R2K1 w - - 0 23,a1b1 b6f2 g1h1 f2g2,1308,77,94,1888,kingsideAttack master mate mateIn2 middlegame short,https://lichess.org/TMsj324P#45,
00t2W,r3r1k1/p4ppp/2p5/5q2/2RPn3/3Q2B1/P4PPP/4R1K1 w - - 3 27,f2f3 e4g3 e1e8 a8e8 d3f5 g3f5,1221,75,96,11445,crushing long middlegame,https://lichess.org/5iA4aErC#53,
00tB9,1k1r3r/1bq1b1p1/p2p4/2nBp1P1/4P3/4BP2/1PPQN3/2KR3R w - - 3 24,d5b7 c5b3 c1b1 b3d2,1310,75,100,2210,advantage middlegame pin queensideAttack short,https://lichess.org/I1QFfgyS#47,
00tHm,q7/PP6/K7/8/5k2/8/6p1/8 b - - 0 58,a8e8 b7b8q e8e5 a7a8q g2g1q b8f8,2407,78,100,135,advancedPawn crushing endgame long promotion queenEndgame,https://lichess.org/SK2haKeP/black#116,
00tKA,3rr1k1/q3pp1p/p1p3p1/2P3N1/8/5P2/Q5PP/4n2K b - - 0 37,a7c5 a2f7 g8h8 f7h7,1035,95,82,33,endgame mate mateIn2 short,https://lichess.org/SeeUP8Wx/black#74,
00tMQ,r5rk/p2nq2p/2pppn1b/1p2p1PB/7P/1PN5/PBPRQ3/2K3R1 b - - 0 20,f6h5 e2h5 h6g7 c3e4 d6d5 g5g6 h7h6 e4g5,2158,114,86,31,advantage middlegame pin veryLong,https://lichess.org/wxBmoFIr/black#40,
00tN4,r3r1k1/pp3R2/3p1B1P/2pP1b2/1qn5/2N5/PP2QPP1/2K4R w - - 1 24,f7f8 g8f8 h6h7 f5h7,2026,80,74,43,crushing hangingPiece middlegame short,https://lichess.org/aynNRdBA#47,
00tTz,8/p6p/3b2pk/5p1n/2B4q/1P3P2/P5QP/5R1K w - - 10 35,f1d1 h5g3 g2g3 d6g3,1269,76,83,307,crushing endgame master pin short,https://lichess.org/cDY5GbVr#69,
00tVz,8/5Rkp/4p3/pp2q1p1/5RPP/8/7K/8 b - - 3 42,g7g6 h4h5 g6h6 f7f6 e5f6 f4f6,1191,79,76,58,crushing endgame long queenRookEndgame,https://lichess.org/HUo3TQcF/black#84,
00tei,5K2/5p2/1np1kb2/p4p2/PpPP4/1B3P2/1P6/2B5 b - - 4 43,b6d7 f8e8 c6c5 d4d5,1367,77,85,1191,crushing endgame master masterVsMaster short,https://lichess.org/kVQ3BvS0/black#86,
00tgU,r4rk1/pbpp2p1/1pn3Qp/3N4/3q1N2/3B4/PP3PPP/5RK1 b - - 5 20,c6e5 d5e7 g8h8 g6h7,1685,78,95,15341,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/uRJyPnFa/black#40,
00tlr,r2r2k1/p3Rp1p/5Qp1/8/8/2P4P/q4PP1/4R1K1 b - - 1 24,a7a5 h3h4 a2d5 e1e5,2864,85,91,1618,crushing endgame quietMove short,https://lichess.org/DFxAKFNR/black#48,
00tmN,7k/pr6/5N1p/P7/1P3p2/5P1b/5P1P/R5K1 w - - 0 33,f6d5 b7g7 g1h1 h3g2,952,83,47,79,advantage endgame short,https://lichess.org/EgiN1LZo#65,
00tsE,2rq1k2/5ppp/p7/1p6/5Q2/2P5/P1P2PPP/4RK2 b - - 7 22,c8c3 f4b4 f8g8 b4c3,1083,79,90,1268,crushing endgame fork short,https://lichess.org/I2FQvxn0/black#44,
00ttk,6k1/ppqn1rp1/2p3Qp/3p1N2/3P1bP1/2P4P/PP1N1P2/R5K1 w - - 4 21,d2f3 d7f8 g6h5 g7g6,1834,76,93,4376,advantage middlegame short,https://lichess.org/urlk8mZq#41,
00tyO,3rr1k1/1p3bb1/1q2p1p1/p1n1Pp1p/P3P2P/1NP3P1/1PQ3B1/R1B1R2K w - - 0 21,c1e3 b6b3 c2b3 c5b3,1339,109,57,37,advantage middlegame short,https://lichess.org/1bg5yGyl#41,
00u0R,3r4/1p2R1k1/7p/P4rpB/8/2n3P1/1q4PP/3R2K1 b - - 1 32,g7g8 d1d8 f5f8 h5f7 g8h8 d8f8,1412,76,84,94,advantage deflection exposedKing hangingPiece long middlegame,https://lichess.org/DiCdSvC5/black#64,
00u3V,r4rk1/1p3pb1/1n2q1pp/p2p3n/b2Pp2B/NB2P3/1P3PPP/1NRQ1RK1 b - - 1 20,f8c8 c1c8 a8c8 b3a4,1500,75,90,170,advantage middlegame short,https://lichess.org/IapycI42/black#40,
00u3h,8/2p2rkp/1p4p1/p2PQ3/2P3P1/1P1q1B1P/P1n3K1/8 b - - 7 41,g7h6 g4g5,1352,76,100,578,endgame mate mateIn1 oneMove,https://lichess.org/7WG19onG/black#82,
00uAh,r1q3k1/1pb3pp/p1b1p3/3R1pB1/4N1NQ/8/PPP2PPP/2K5 b - - 0 21,e6d5 g4f6 g8f7 h4h5 f7e6 e4c5,2186,75,76,162,crushing kingsideAttack long middlegame,https://lichess.org/Xc1xIAXR/black#42,
00uDH,2r5/3k1p2/5Pp1/PP1pP1P1/1K1B3P/5p2/8/8 w - - 1 45,d4c5 c8c5 b4c5 f3f2,1208,78,91,2805,advancedPawn crushing endgame sacrifice short,https://lichess.org/9Hn6Sv3F#89,
00uHj,r5k1/p4p1p/1p3ppB/8/1npP4/4QP1q/P1P2P2/4R1K1 b - - 2 21,b4c2 e3e8 a8e8 e1e8,517,86,86,151,endgame mate mateIn2 sacrifice short,https://lichess.org/N48YPLL7/black#42,
00uJL,7Q/5p2/6p1/R3pk1p/P2q3K/7P/5PP1/7r w - - 2 41,g2g4 d4g4,1826,75,93,399,endgame master,https://lichess.org/1AY8THKB#81,
00uKb,6k1/p4rp1/8/2p1Bq1p/2P1b3/2P3QP/P5P1/4R1K1 w - - 0 30,g1h2 h5h4 g3h4 f5e5,1574,76,92,2085,advantage deflection endgame short,https://lichess.org/fPrESBF9#59,
00uN7,1n6/3rk3/p2p2p1/N2Bp1P1/1p2PnQ1/1P3P2/P1P4q/1K1R4 w - - 2 33,a5c6 b8c6 d5c6 d7c7,971,88,94,430,crushing middlegame short,https://lichess.org/zQEDLHBB#65,
00uQY,1r5r/3b4/pk2P3/1p2Q1Np/4BP2/1P5n/P5PP/R5qK w - - 5 36,a1g1 h3f2,1019,147,100,17,master mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/Nu5xv7qV#71,
00uV1,8/8/1p6/8/knp5/7R/pK6/8 b - - 3 52,b6b5 h3a3,683,100,100,57,endgame master mate mateIn1 oneMove,https://lichess.org/Np39jaGL/black#104,
00ueI,8/5p1k/pp3B2/3bPq2/6R1/2R4P/1P1p2PK/8 w - - 0 47,c3g3 f5g4 g3g4 d2d1q g4g7 h7h6,1782,76,94,89,advancedPawn advantage endgame long promotion,https://lichess.org/JdgRx0r2#93,
00ueM,2kr4/2pR4/2P1K1P1/8/8/p3n3/8/8 b - - 1 49,a3a2 d7d8 c8d8 g6g7 a2a1q g7g8q,1859,79,93,12151,advancedPawn endgame long mate mateIn3 promotion,https://lichess.org/d2IhwIPS/black#98,
00umX,2k3rr/ppp2p2/3b1p2/2pP1q1p/2P2B2/2N2B1b/PP1Q1PP1/R3R1K1 w - - 4 19,f4d6 f5f3 e1e8 c8d7,1745,75,94,4961,crushing middlegame pin short,https://lichess.org/k9gpWj7k#37,
